id;equipment;functieplaats;omschrijving;objecttype;geoCode;geoCode omschrijving;plaats;straat;standplaats code;standplaats;contractgebied code;contractgebied;status;equipmenttype;startpunt;eindpunt;lengte;maateenheid;naam;user status equipment;opmerking;vestiging;oH-organisatie;oH-plann.groep;kostenplaats;vast actief;wijziging op;wijziging door;basis objecttype code;techniekveld;puicnummer;aanschafdatum;datacollectie;eigenaar (economisch);opmerkingen;producent;theoretisch vervangingsjaar;afschrijvingsgroep;bewapening;dikte ballast;hoofdspoor/zijspoor;wissel classificatie;profiel;smeerloze constructie;soort ballast;generiek tekeningnummer;voegloos;monitoring;inspectiejaar;soort Wisselligger;theoretische levensduur;bediening classificatie;hoekverhouding kruising;kruisingnummer;plaatsingsdatum;aangesloten wisselverwarming;beheerder;beheerder Extra Info;datum eerste plaatsing;operatie;locatie functioneel;xY nauwkeurig begin gemeten;xY nauwkeurig eind gemeten;ondergrond (BAAN_ONDERGRONDWSL);spoorafstand;in bestrating;technisch vervangingsjaar;economisch vervangingsjaar;lTD tekeningnummer;undersleeperpad aanwezig?;hergebruikt object?;projectdefinitie;naam 2;naam 3;dagtonnage goederen;dagtonnage reizigers;fictief tonnage;geokunststoffen;producent + type geokunststof;naam 4;waarde;naam 1;oud equipment
Dataset-Fysiek_object-10266472;10266472;588-308-1000311941;588 Kruising K801 1:4;Kruising;588;Amsterdam Dijksgracht;Niet van toepassing;Niet van toepassing;41;Midden;9;Amsterdam;INGB INAC;B;1.577000;1.585000;0.008000;M;K801;VRIJ;;1000;1000;09B;P2108-588;2014379;2022-06-09 00:00;931097;308;B;e073b335-b379-4085-b36c-052be7cfc426;1988-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2013-01-01 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;44170;Ja;Geen;;Hout;25;IV;1:4;K801;1988-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;SANEREN;DGR;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;2199-01-01 00:00;;GEEN LTD;;Nee;Z-156402;;;;25.800;;;;;;;
Dataset-Fysiek_object-10266352;10266352;586-308-1000311927;586 Kruising K139B 1:4,5;Kruising;586;Amsterdam Centraal;Niet van toepassing;Niet van toepassing;41;Midden;9;Amsterdam;INGB;B;80.805000;80.811000;0.006000;M;K139B;VRIJ;Nieuwe ballast en ballastmatten;1000;1000;09B;P2108-586;2012597;2022-06-30 00:00;808998;308;B;ceeecee0-798a-4165-a30c-690de1c123b4;2012-06-01 00:00;Dataverbetering;ProRail;generiek tekeningnummer vullen;ONBEKEND;2072-06-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;;Steenslag 31,5/50;;Ja;Geen;;Beton;60;I;1:4,5;K139B;2012-06-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGING;ASD;BBK (<=28cm);Objectregistratie (<=1.5m);;4,0;Nee;;;GEEN LTD;Nee;Nee;Z-156402;;;;;;;;;;;
Dataset-Fysiek_object-10525561;10525561;927-308-1000311961;927 Kruising K943 1:4,5;Kruising;927;Watergraafsmeer;Niet van toepassing;Niet van toepassing;41;Midden;11;Weesp;INGB;B;905.661000;905.668000;0.007000;M;K943;VRIJ;"927 Wgm krs 950K ""E"" (ts 952-944AB)";1000;1000;11B;P2108-927;2020171;2022-05-10 00:00;P1002958;308;B;c2f96778-d600-4351-9cee-0cb2001c5d12;1995-01-01 00:00;Dataverbetering;ProRail;BRB KR908K - 586;Onbekend;2020-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;15-25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;;Hout;25;IV;1:4,5;K943;1995-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;WGM;Objectregistratie (<=1.5m);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;2199-01-01 00:00;2022-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10120742;10120742;518-308-1000311763;518 Kruising K107 1:4,5;Kruising;518;Weert;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;25;Roermond;INGB;B;63.258000;63.282000;0.024000;M;K107;VRIJ;;1000;1000;25B;P3208-518;2019400;2022-05-05 00:00;P1002958;308;B;51f54d17-a689-4a89-a444-22142c2edb95;1992-01-01 00:00;Mutaties vanuit projecten;ProRail;;Vossloh Cogifer Kloos;2063-07-23 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;420306;Ja;Geen;;Beton;45;IV;1:4,5;K107;2018-07-23 00:00;Niet van toepassing;ProRail;Niet van Toepassing;;1 OP 1 VERVANGING;WT;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Afwijkende spoorafstand;Nee;2020-12-31 00:00;2018-12-31 00:00;GEEN LTD;Nee;Nee;M-004545;;;;;;geogrid + filtervlies;Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10265568;10265568;506-308-1000311851;506 Kruising K79 1:10;Kruising;506;Amersfoort;Niet van toepassing;Niet van toepassing;41;Midden;12;Amersfoort;INGB;B;43.887000;43.921000;0.034000;M;K79;VRIJ PRCB;;1000;1000;12B;P2208-506;2020151;2022-10-11 00:00;P1002958;308;B;8e7cbce6-44e3-4a5d-b85d-a172cb6b3eaa;2000-01-01 00:00;Dataverbetering;ProRail;;RAILPRO;2023-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;414118;Ja;Geen;;Hout;23;IV;1:10;K79;2000-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;AMF;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Asymmetrisch;Nee;2199-01-01 00:00;2024-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10266434;10266434;586-308-1000311939;586 Kruising K381 1:4,5;Kruising;586;Amsterdam Centraal;Niet van toepassing;Niet van toepassing;41;Midden;9;Amsterdam;INGB;B;81.146000;81.171000;0.025000;M;K381;VRIJ;;1000;1000;09B;P2108-586;2020138;2022-07-19 00:00;931097;308;B;23b13dd5-e301-41a8-bfa6-85af95d07ecb;1998-01-01 00:00;Dataverbetering;ProRail;"""KRS 1 : 5,26"" UNICAAT";ONBEKEND;2033-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;15-25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;UNICAAT;Ja;Geen;;Hout;35;I;1:4,5;K381;1998-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;SANEREN;ASD;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;Afwijkende spoorafstand;Nee;2199-01-01 00:00;;GEEN LTD;;Nee;Z-156402;;;;;;;;;;;
Dataset-Fysiek_object-10101840;10101840;924-308-1000311735;924 Kruising 3593AA 1:4,5;Kruising;924;Kijfhoek;Niet van toepassing;Niet van toepassing;53;Zee-Zevenaar;4;Europoort;INGB;B;35.789000;35.796000;0.007000;M;3593AA;VRIJ;;1000;1000;04B;P2308-924;2017413;2022-05-17 00:00;P1002958;308;B;36db80e8-269d-4f50-875c-092d59b0a11e;1987-01-01 00:00;Mutaties vanuit projecten;ProRail;;VCK;2062-06-17 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Austrorollen;Steenslag 31,5/50;415090;Ja;Geen;2016-01-01 00:00;Beton;45;IV;1:4,5;3593AA;2017-06-17 00:00;Centrale buis;ProRail;Niet van toepassing;2017-06-17 00:00;1 OP 1 VERVANGING;KFH;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;K-004697;;aanvulling movaris dd 31-01-2124;;;;geogrid + filtervlies;Tensar GEOGRIDS;FV-2205-110406;;;
Dataset-Fysiek_object-10519371;10519371;163-308-1000311957;163 Kruising K927BA 1:4,5;Kruising;163;Rotterdam Lombardijen - Rotterdam Centraal;Niet van toepassing;Niet van toepassing;52;Zuid-Holland-Zuid;5;Dordrecht;INGB;B;43.641000;43.648000;0.007000;M;K927BA;VRIJ;;1000;1000;05B;P2308-163;2017678;2022-03-03 00:00;P1007560;308;B;907f0c0c-a384-4c28-be42-60d6fc6a05a1;1994-01-01 00:00;Dataverbetering;ProRail;NVT;RAILPRO;2024-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Nee;Geen;2014-01-01 00:00;Hout;30;IV;1:4,5;K927BA;1994-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;RTST;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2025-12-31 00:00;;GEEN LTD;Nee;Nee;;;;;;;;;FV-2205-110406;;;
Dataset-Fysiek_object-10525597;10525597;927-308-1000311967;927 Kruising K3071A 1:4,5;Kruising;927;Watergraafsmeer;Niet van toepassing;Niet van toepassing;41;Midden;11;Weesp;INGB;B;905.415000;905.422000;0.007000;M;K3071A;VRIJ;"927 Wgm krs 9003K  ""C"" (ts 3073A-3073B)";1000;1000;11B;P2108-927;2020141;2022-04-27 00:00;P1002958;308;B;b2700992-8803-4e7c-b1bd-6a5292a7cc67;1994-01-01 00:00;Dataverbetering;ProRail;;Onbekend;2024-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;;Hout;30;IV;1:4,5;K3071A;1994-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;WGM;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2199-01-01 00:00;2023-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10120486;10120486;504-308-1000311749;504 Kruising K85 1:4,5;Kruising;504;Heerlen;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;26;Maastricht;INGB;B;18.699000;18.701000;0.002000;M;K85;PROJ PRCB;;1000;1000;26B;P3208-504;2018399;2022-07-27 00:00;P1002958;308;B;a04d9ece-f5ad-44fb-b404-d24118fdeeaa;2020-05-22 00:00;Mutaties vanuit projecten;ProRail;Geogrid producent: Thrace NG;Kloos;2080-05-22 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Geen;Steenslag 31,5/50;415088;Ja;Geen;2015-01-01 00:00;Beton;60;IV;1:4,5;K85;2020-05-22 00:00;Niet van toepassing;ProRail;Niet van Toepassing;2020-05-22 00:00;WIJZIGEN;HRL;Objectregistratie (<=1.5m);Objectregistratie (<=1.5m);Ballast op zand;4,0;Nee;2020-12-31 00:00;2020-12-31 00:00;GEEN LTD;Nee;Nee;M-004647;;;;;;Combidoek(geogrid+filtervlies);;;;;
Dataset-Fysiek_object-10525595;10525595;927-308-1000311963;927 Kruising K3007A 1:4,5;Kruising;927;Watergraafsmeer;Niet van toepassing;Niet van toepassing;41;Midden;11;Weesp;INGB;B;905.315000;905.321000;0.006000;M;K3007A;VRIJ;"927 Wgm krs 9001K  ""A"" (ts 3009A-3009B)";1000;1000;11B;P2108-927;2020139;2022-04-27 00:00;P1002958;308;B;250bf77d-69a0-408a-b029-b51bba9b5914;1994-01-01 00:00;Dataverbetering;ProRail;;Onbekend;2024-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;;Hout;30;IV;1:4,5;K3007A;1994-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;WGM;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2199-01-01 00:00;2023-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10526243;10526243;133-308-1000311971;133 Kruising K1103BA 1:7,5;Kruising;133;Amsterdam Riekerpolder - Warmond;Niet van toepassing;Niet van toepassing;42;Noord-West;8;Haarlem;INGB;B;18.329000;18.356000;0.027000;M;K1103BA;VRIJ;;1000;1000;08B;P2108-133;2020145;2022-07-29 00:00;P1002958;308;B;aaa8fe7a-1225-4aac-b458-5079090cd3bc;2019-01-21 00:00;Mutaties vanuit projecten;ProRail;afwijkende spafstd = 6,0m;WBN;2054-01-21 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;UNICAAT;Ja;Geen;;Beton;35;IV;1:7,5;K1103BA;2019-01-21 00:00;Niet van toepassing;ProRail;Niet van toepassing;;1 OP 1 VERVANGING;HFD;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Afwijkende spoorafstand;Nee;2042-12-31 00:00;;1563423;Nee;Nee;L-004917;;;;;;Combidoek(geogrid+filtervlies);Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10265572;10265572;506-308-1000311859;506 Kruising K131AA 1:5;Kruising;506;Amersfoort;Niet van toepassing;Niet van toepassing;41;Midden;12;Amersfoort;INGB;B;43.935000;43.958000;0.023000;M;K131AA;VRIJ PRCB;;1000;1000;12B;P2208-506;2020155;2022-06-07 00:00;P1002958;308;B;ac75b082-7eae-4a4f-a0bf-adae5cd6379f;2000-01-01 00:00;Dataverbetering;ProRail;;RAILPRO;2023-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;414111;Ja;Geen;;Hout;23;IV;1:5;K131AA;2000-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;AMF;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Asymmetrisch;Nee;2199-01-01 00:00;2024-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10265742;10265742;527-308-1000311869;527 Kruising K41 1:4,5;Kruising;527;Haarlem;Niet van toepassing;Niet van toepassing;42;Noord-West;8;Haarlem;INGB;B;16.579000;16.587000;0.008000;M;K41;VRIJ;;1000;1000;08B;P2108-527;2013838;2022-05-10 00:00;P1002958;308;B;5eca1e90-ea07-4202-bbd2-33adec8c1df6;2000-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2023-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;;Hout;23;I;1:4,5;K41;2000-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;HLM;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;2199-01-01 00:00;2025-12-31 00:00;GEEN LTD;Nee;Nee;Z-156402;;;;;;;;;;;
Dataset-Fysiek_object-10120689;10120689;517-308-1000311759;517 Kruising K153 1:4,5;Kruising;517;Venlo;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;27;Venlo;INGB;B;69.881000;69.889000;0.008000;M;K153;VRIJ;;1000;1000;27B;P3208-517;2019095;2022-05-10 00:00;P1002958;308;B;408dc7d2-6c1d-4146-8d42-20dbb31472d6;1995-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2020-01-01 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;15-25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 22/40;411813;Ja;Geen;;Hout;25;IV;1:4,5;K153;1995-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;1995-01-01 00:00;;VL;BBK (<=28cm);BBK (<=28cm);;4,5;Nee;2024-12-31 00:00;2023-12-31 00:00;GEEN LTD;Nee;Nee;;;P-E;;;;;;;;;
Dataset-Fysiek_object-10201460;;;Fysiek object 10201460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10201460;;
Dataset-Fysiek_object-10101174;10101174;534-308-1000311703;534 Kruising K1121 1:4,5;Kruising;534;Leiden Centraal;Niet van toepassing;Niet van toepassing;51;Zuid-Holland Noord;1;Leiden;INGB;B;46.488000;46.495000;0.007000;M;K1121;VRIJ;;1000;1000;01B;P2308-534;2012476;2021-07-21 00:00;P1005295;308;B;434c490b-911a-4d80-b890-229645057afa;1995-01-01 00:00;Dataverbetering;ProRail;NVT;Voestalpine WBN;2063-08-01 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2015-01-01 00:00;Beton;45;IV;1:4,5;K1121;2018-08-01 00:00;Niet van toepassing;ProRail;;;WIJZIGEN;LEDN;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;;;;46.161;39.102;999;geogrid + filtervlies;Tensar GEOGRIDS;FV-2205-110406;;;
Dataset-Fysiek_object-10101841;10101841;924-308-1000311737;924 Kruising 3583BA 1:4,5;Kruising;924;Kijfhoek;Niet van toepassing;Niet van toepassing;53;Zee-Zevenaar;4;Europoort;INGB;B;35.790000;35.798000;0.008000;M;3583BA;VRIJ PRCB;;1000;1000;04B;P2308-924;2012732;2022-04-27 00:00;P1002958;308;B;769f9e96-3868-4036-8bca-78597980ba20;1997-01-01 00:00;Mutaties vanuit projecten;ProRail;;VCK;2062-04-26 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2016-01-01 00:00;Beton;45;IV;1:4,5;3583BA;2017-04-26 00:00;Centrale buis;ProRail;Niet van toepassing;2017-04-26 00:00;1 OP 1 VERVANGING;KFH;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;K-004697;;aanvulling movaris dd 31-01-2125;;;;geogrid + filtervlies;Tensar GEOGRIDS;FV-2205-110406;;;
Dataset-Fysiek_object-10120684;10120684;517-308-1000311757;517 Kruising K141 1:4,5;Kruising;517;Venlo;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;27;Venlo;INGB;B;69.790000;69.797000;0.007000;M;K141;VRIJ;;1000;1000;27B;P3208-517;2019090;2022-08-06 00:00;P1002958;308;B;7d8ccb70-6bb5-4349-ab11-d3ad039dcbfa;1991-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2014-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;15-25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 22/40;411972;Ja;Geen;;Hout;23;IV;1:4,5;K141;1991-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;1991-01-01 00:00;;VL;BBK (<=28cm);BBK (<=28cm);;Asymmetrisch;Nee;2023-12-31 00:00;2024-12-31 00:00;GEEN LTD;Nee;Nee;;0000-2004;2007-2014;;;;;;;;;
Dataset-Fysiek_object-10101533;10101533;560-308-1000311725;560 Kruising K55 1:4,5;Kruising;560;Den Haag Centraal;Niet van toepassing;Niet van toepassing;51;Zuid-Holland Noord;2;Den Haag;INGB;B;24.796000;24.802000;0.006000;M;K55;VRIJ;wissel wordt vernieuwd in project ombouw GVC richtlijn 2013 K-04803;1000;1000;02B;P2308-560;2017032;2022-09-12 00:00;P1002958;308;B;51cf80d5-3735-4395-b67c-dbd0dc105ffb;2020-03-02 00:00;Mutaties vanuit projecten;ProRail;NVT;Kloos;2065-03-02 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2013-01-01 00:00;Beton;45;IV;1:4,5;K55;2020-03-02 00:00;Niet van toepassing;ProRail;Niet van toepassing;2020-03-02 00:00;1 OP 1 VERVANGING;GVC;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;K-006024;;;;;;Combidoek(geogrid+filtervlies);Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10265752;10265752;527-308-1000311871;527 Kruising K55 1:9;Kruising;527;Haarlem;Niet van toepassing;Niet van toepassing;42;Noord-West;8;Haarlem;INGB;B;16.876000;16.882000;0.006000;M;K55;VRIJ;;1000;1000;08B;P2108-527;2013839;2021-07-21 00:00;P1005295;308;B;ea9ab9fa-7017-428a-9089-70a370240987;2002-01-01 00:00;Dataverbetering;ProRail;;BWG;2037-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Ekos-rollen;Steenslag 31,5/50;414366;Ja;Geen;;Beton;35;I;1:9;K55;2002-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;HLM;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;Z-156402;;;;;;;;;;;
Dataset-Fysiek_object-10201298;10201298;503-308-1000311809;503 Kruising 107AA 1:4,5;Kruising;503;Deventer;Niet van toepassing;Niet van toepassing;22;Oost;31;IJsselstreek;INGB;B;43.584000;43.591000;0.007000;M;107AA;PROJ PRCB;;1000;1000;31B;P1208-503;2015645;2022-04-27 00:00;P1002958;308;B;40ad7275-8f5a-4bb8-a5fc-d66751c73ace;1989-01-01 00:00;Dataverbetering;ProRail;;WBB;2024-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;2015-01-01 00:00;Hout;35;I;1:4,5;107AA;1989-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;SANEREN;DV;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;2199-01-01 00:00;2022-12-31 00:00;GEEN LTD;Nee;Nee;Z-156402;;;;;;;;;;;
Dataset-Fysiek_object-10101415;10101415;555-308-1000311711;555 Kruising 249A 1:4,5;Kruising;555;Rotterdam Centraal;Niet van toepassing;Niet van toepassing;52;Zuid-Holland-Zuid;3;Rotterdam;INGB;B;83.524000;83.527000;0.003000;M;249A;VRIJ;;1000;1000;03B;P2308-555;2016935;2022-07-27 00:00;P1002958;308;B;7808260a-6bbd-4d1f-a0dd-ec9607e65ea9;2004-01-01 00:00;Dataverbetering;ProRail;NVT;KLOOS OVING;2039-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;415088;Ja;Geen;2025-01-01 00:00;Beton;35;Niet van toepassing;1:4,5;249A;2004-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;2004-01-01 00:00;WIJZIGEN;RTD;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,0;Nee;;;GEEN LTD;Nee;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10120297;10120297;127-308-1000311747;127 Kruising K453 1:4,5;Kruising;127;Roosendaal - Vlissingen;Niet van toepassing;Niet van toepassing;31;Zuid-West;18;Goes;INGB;B;68.389000;68.392000;0.003000;M;K453;VRIJ;;1000;1000;18B;P3108-127;2018733;2022-08-22 00:00;931097;308;B;c7ca46fa-d1be-4af9-b10f-10dbfe369b78;1992-06-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2027-06-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;15-25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 22/40;411760;Ja;Geen;;Hout;35;IV;1:4,5;K453;1992-06-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;MDB;Onbekende nauwkeurigheid;Objectregistratie (<=1.5m);;4,0;Nee;;;GEEN LTD;Nee;Nee;Z-156402;;P.E;999;999;999;;;ingesloten krs;;;
Dataset-Fysiek_object-10201312;10201312;503-308-1000311811;503 Kruising 125AA 1:4,5;Kruising;503;Deventer;Niet van toepassing;Niet van toepassing;22;Oost;31;IJsselstreek;INGB;B;43.159000;43.166000;0.007000;M;125AA;PROJ PRCB;;1000;1000;31B;P1208-503;2015659;2021-07-21 00:00;P1005295;308;B;f08f69cf-4aae-4b99-9730-702758cc28dc;1988-01-01 00:00;Dataverbetering;ProRail;WISSELS ZIJN IN 2008 VV;WBB;2017-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;46E3;Geen;Steenslag 31,5/50;44170;Ja;Geen;2013-01-01 00:00;Hout;29;I;1:4,5;125AA;1988-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;SANEREN;DV;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;2020-12-31 00:00;2022-12-31 00:00;GEEN LTD;Nee;Nee;Z-156402;;;;;;;;;;;
Dataset-Fysiek_object-10265817;10265817;527-308-1000311875;527 Kruising K179B 77 graden (Hlm);Kruising;527;Haarlem;Niet van toepassing;Niet van toepassing;42;Noord-West;8;Haarlem;INGB;B;500.988000;500.988000;;M;K179B;VRIJ;;1000;1000;08B;P2108-527;2020158;2022-06-20 00:00;P1006910;308;B;eedee3d9-ed3a-4525-b3f7-6837a54e53fa;2018-10-14 00:00;Dataverbetering;ProRail;Zwitsers kruis;Vossloh Laeis;2041-10-14 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 22/40;UNICAAT;Nee;Geen;;Hout;23;IV;77 graden (Hlm);K179B;2018-10-14 00:00;Niet van toepassing;ProRail;Niet van toepassing;2018-10-14 00:00;WIJZIGING;HLM;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Afwijkende spoorafstand;Nee;;;GEEN LTD;Nee;Nee;L-005049;;;;;;geogrid + filtervlies;Tensar GEOGRIDS;;;;
